timestamp,sensorId,room,temperature,humidity,noise,pressure,CO2
2025-11-21T09:29:35.000Z,70:ee:50:96:43:6a,Lab 2.2,22.4,46,54,1006.7,619
2025-11-21T09:30:57.000Z,70:ee:50:96:34:a2,Lab 2.2,19.1,51,51,1006.5,387
2025-11-21T09:34:37.000Z,70:ee:50:96:43:6a,Lab 2.2,22.5,46,55,1006.8,636
2025-11-21T09:35:59.000Z,70:ee:50:96:34:a2,Lab 2.2,19.2,51,53,1006.6,409
2025-11-21T09:39:38.000Z,70:ee:50:96:43:6a,Lab 2.2,22.6,46,55,1006.9,639
2025-11-21T09:41:18.000Z,70:ee:50:96:34:a2,Lab 2.2,19.2,50,53,1006.7,403
2025-11-21T09:44:40.000Z,70:ee:50:96:43:6a,Lab 2.2,22.7,46,54,1007,665
2025-11-21T09:46:21.000Z,70:ee:50:96:34:a2,Lab 2.2,19.3,50,52,1006.8,402
2025-11-21T09:50:51.000Z,70:ee:50:96:43:6a,Lab 2.2,22.7,45,66,1007,655
2025-11-21T09:51:24.000Z,70:ee:50:96:34:a2,Lab 2.2,19.4,50,56,1006.8,405
2025-11-21T09:55:53.000Z,70:ee:50:96:43:6a,Lab 2.2,22.8,45,65,1007,695
2025-11-21T09:56:51.000Z,70:ee:50:96:34:a2,Lab 2.2,19.3,50,59,1006.7,429
2025-11-21T10:00:55.000Z,70:ee:50:96:43:6a,Lab 2.2,22.8,45,63,1007,665
2025-11-21T10:02:11.000Z,70:ee:50:96:34:a2,Lab 2.2,19.3,50,57,1006.8,407
2025-11-21T10:05:57.000Z,70:ee:50:96:43:6a,Lab 2.2,22.8,45,61,1007,665
2025-11-21T10:07:13.000Z,70:ee:50:96:34:a2,Lab 2.2,19.4,50,57,1006.8,417
2025-11-21T10:11:00.000Z,70:ee:50:96:43:6a,Lab 2.2,22.8,45,58,1007,645
2025-11-21T10:12:16.000Z,70:ee:50:96:34:a2,Lab 2.2,19.4,50,57,1006.8,408
2025-11-21T10:16:02.000Z,70:ee:50:96:43:6a,Lab 2.2,22.8,45,57,1007,616
2025-11-21T10:16:22.000Z,70:ee:50:96:43:6a,Lab 2.2,22.8,45,69,1007,620
2025-11-21T10:17:17.000Z,70:ee:50:96:34:a2,Lab 2.2,19.4,50,57,1006.7,393
2025-11-21T10:21:24.000Z,70:ee:50:96:43:6a,Lab 2.2,22.8,45,68,1006.9,629
2025-11-21T10:22:23.000Z,70:ee:50:96:34:a2,Lab 2.2,19.4,50,61,1006.7,411
2025-11-21T10:26:26.000Z,70:ee:50:96:43:6a,Lab 2.2,22.8,45,64,1007,650
2025-11-21T10:27:26.000Z,70:ee:50:96:34:a2,Lab 2.2,19.6,50,58,1006.7,411
2025-11-21T10:31:28.000Z,70:ee:50:96:43:6a,Lab 2.2,22.9,44,64,1006.9,616
2025-11-21T10:31:40.000Z,70:ee:50:96:43:6a,Lab 2.2,22.9,44,71,1006.9,616
2025-11-21T10:32:30.000Z,70:ee:50:96:34:a2,Lab 2.2,19.6,50,58,1006.6,419
2025-11-21T10:36:44.000Z,70:ee:50:96:43:6a,Lab 2.2,23,44,62,1006.8,630
2025-11-21T10:37:33.000Z,70:ee:50:96:34:a2,Lab 2.2,19.7,50,57,1006.6,422
2025-11-21T10:41:47.000Z,70:ee:50:96:43:6a,Lab 2.2,23.1,44,63,1006.9,638
2025-11-21T10:42:36.000Z,70:ee:50:96:34:a2,Lab 2.2,19.8,50,58,1006.7,404
2025-11-21T10:46:49.000Z,70:ee:50:96:43:6a,Lab 2.2,23.2,44,58,1006.9,609
2025-11-21T10:47:01.000Z,70:ee:50:96:43:6a,Lab 2.2,23.1,44,68,1006.9,609
2025-11-21T10:47:39.000Z,70:ee:50:96:34:a2,Lab 2.2,19.9,50,57,1006.7,428
2025-11-21T10:52:04.000Z,70:ee:50:96:43:6a,Lab 2.2,23.2,44,61,1006.9,630
2025-11-21T10:52:42.000Z,70:ee:50:96:34:a2,Lab 2.2,19.9,50,57,1006.6,401
2025-11-21T10:57:07.000Z,70:ee:50:96:43:6a,Lab 2.2,23.3,44,61,1007,626
2025-11-21T10:57:43.000Z,70:ee:50:96:34:a2,Lab 2.2,20,50,59,1006.7,412
2025-11-21T11:02:09.000Z,70:ee:50:96:43:6a,Lab 2.2,23.4,44,65,1006.9,621
2025-11-21T11:02:19.000Z,70:ee:50:96:43:6a,Lab 2.2,23.4,44,71,1007,630
2025-11-21T11:02:43.000Z,70:ee:50:96:34:a2,Lab 2.2,20,50,59,1006.7,401
2025-11-21T11:07:21.000Z,70:ee:50:96:43:6a,Lab 2.2,23.4,44,64,1007,612
2025-11-21T11:07:45.000Z,70:ee:50:96:34:a2,Lab 2.2,20,50,57,1006.8,403
2025-11-21T11:12:23.000Z,70:ee:50:96:43:6a,Lab 2.2,23.4,43,63,1007.1,605
2025-11-21T11:12:49.000Z,70:ee:50:96:34:a2,Lab 2.2,20.1,50,58,1006.8,415
2025-11-21T11:17:25.000Z,70:ee:50:96:43:6a,Lab 2.2,23.4,43,61,1007.2,583
2025-11-21T11:17:37.000Z,70:ee:50:96:43:6a,Lab 2.2,23.5,43,66,1007.1,594
2025-11-21T11:17:50.000Z,70:ee:50:96:34:a2,Lab 2.2,20.1,50,59,1006.9,415
2025-11-21T11:22:39.000Z,70:ee:50:96:43:6a,Lab 2.2,23.5,43,63,1007.1,610
2025-11-21T11:22:51.000Z,70:ee:50:96:43:6a,Lab 2.2,23.5,43,73,1007.1,603
2025-11-21T11:22:54.000Z,70:ee:50:96:34:a2,Lab 2.2,20.2,50,58,1006.8,411
2025-11-21T11:27:53.000Z,70:ee:50:96:43:6a,Lab 2.2,23.5,43,55,1007.1,592
2025-11-21T11:27:55.000Z,70:ee:50:96:34:a2,Lab 2.2,20.2,50,55,1006.8,416
2025-11-21T11:32:55.000Z,70:ee:50:96:43:6a,Lab 2.2,23.5,43,54,1007.2,601
2025-11-21T11:33:00.000Z,70:ee:50:96:34:a2,Lab 2.2,20.2,50,53,1007,408
2025-11-21T11:37:57.000Z,70:ee:50:96:43:6a,Lab 2.2,23.6,43,54,1007.2,606
2025-11-21T11:38:00.000Z,70:ee:50:96:34:a2,Lab 2.2,20.2,50,53,1006.9,403
2025-11-21T11:42:59.000Z,70:ee:50:96:43:6a,Lab 2.2,23.6,43,55,1007.1,592
2025-11-21T11:43:09.000Z,70:ee:50:96:34:a2,Lab 2.2,20.2,50,54,1006.8,411
2025-11-21T11:48:01.000Z,70:ee:50:96:43:6a,Lab 2.2,23.6,43,56,1007,594
2025-11-21T11:48:34.000Z,70:ee:50:96:34:a2,Lab 2.2,20.3,50,55,1006.7,417
2025-11-21T11:53:03.000Z,70:ee:50:96:43:6a,Lab 2.2,23.7,43,55,1006.9,588
2025-11-21T11:53:59.000Z,70:ee:50:96:34:a2,Lab 2.2,20.4,50,55,1006.6,406
2025-11-21T11:58:06.000Z,70:ee:50:96:43:6a,Lab 2.2,23.7,43,59,1006.9,612
2025-11-21T11:58:18.000Z,70:ee:50:96:43:6a,Lab 2.2,23.6,43,72,1006.9,613
2025-11-21T11:59:04.000Z,70:ee:50:96:34:a2,Lab 2.2,20.3,50,58,1006.6,388
2025-11-21T11:59:17.000Z,70:ee:50:96:34:a2,Lab 2.2,20.3,50,66,1006.6,417
2025-11-21T12:03:20.000Z,70:ee:50:96:43:6a,Lab 2.2,23.6,43,64,1006.8,600
2025-11-21T12:04:29.000Z,70:ee:50:96:34:a2,Lab 2.2,20.3,50,60,1006.5,430
2025-11-21T12:08:22.000Z,70:ee:50:96:43:6a,Lab 2.2,23.6,43,61,1006.8,610
2025-11-21T12:09:54.000Z,70:ee:50:96:34:a2,Lab 2.2,20.2,49,55,1006.6,392
2025-11-21T12:13:24.000Z,70:ee:50:96:43:6a,Lab 2.2,23.5,42,53,1006.9,567
2025-11-21T12:14:59.000Z,70:ee:50:96:34:a2,Lab 2.2,20.2,49,51,1006.7,347
2025-11-21T12:18:26.000Z,70:ee:50:96:43:6a,Lab 2.2,23.4,42,52,1006.9,534
2025-11-21T12:20:24.000Z,70:ee:50:96:34:a2,Lab 2.2,20.2,49,51,1006.7,374
2025-11-21T12:23:27.000Z,70:ee:50:96:43:6a,Lab 2.2,23.4,42,54,1006.9,490
2025-11-21T12:25:49.000Z,70:ee:50:96:34:a2,Lab 2.2,20.1,49,53,1006.7,391
2025-11-21T12:28:29.000Z,70:ee:50:96:43:6a,Lab 2.2,23.3,42,56,1006.9,488
2025-11-21T12:31:13.000Z,70:ee:50:96:34:a2,Lab 2.2,20,49,53,1006.6,398
2025-11-21T12:33:31.000Z,70:ee:50:96:43:6a,Lab 2.2,23.2,42,56,1006.9,465
2025-11-21T12:36:38.000Z,70:ee:50:96:34:a2,Lab 2.2,20,49,54,1006.6,396
2025-11-21T12:38:33.000Z,70:ee:50:96:43:6a,Lab 2.2,23.2,42,56,1006.9,476
2025-11-21T12:41:44.000Z,70:ee:50:96:34:a2,Lab 2.2,20,49,57,1006.6,396
2025-11-21T12:43:36.000Z,70:ee:50:96:43:6a,Lab 2.2,23.1,42,60,1006.9,465
2025-11-21T13:18:48.000Z,70:ee:50:96:43:6a,Room 2.5,22.8,42,51,1006.9,443
2025-11-21T13:19:18.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,50,1006.7,417
2025-11-21T13:23:51.000Z,70:ee:50:96:43:6a,Room 2.5,22.8,42,50,1007,426
2025-11-21T13:24:42.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,49,1006.7,405
2025-11-21T13:28:52.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,51,1007.1,429
2025-11-21T13:29:48.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,51,1006.8,423
2025-11-21T13:33:54.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,52,1007.2,429
2025-11-21T13:34:53.000Z,70:ee:50:96:34:a2,Room 2.5,19.8,49,52,1006.9,384
2025-11-21T13:38:57.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,51,1007.1,419
2025-11-21T13:40:18.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,50,1006.9,416
2025-11-21T13:43:58.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,51,1007.2,416
2025-11-21T13:45:43.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,49,1006.9,424
2025-11-21T13:49:01.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,51,1007.2,409
2025-11-21T13:51:08.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,49,1007,440
2025-11-21T13:54:04.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,50,1007.3,391
2025-11-21T13:56:32.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,49,1007.1,408
2025-11-21T13:59:06.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,51,1007.4,419
2025-11-21T14:01:57.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,49,1007.1,405
2025-11-21T14:04:08.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,49,1007.4,394
2025-11-21T14:07:22.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,49,48,1007.1,390
2025-11-21T14:09:10.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,49,1007.3,397
2025-11-21T14:12:47.000Z,70:ee:50:96:34:a2,Room 2.5,19.8,49,50,1007,411
2025-11-21T14:12:49.000Z,70:ee:50:96:34:a2,Room 2.5,18,44,0,1013.4,0
2025-11-21T14:13:18.000Z,70:ee:50:96:34:a2,Room 2.5,18.1,44,59,1013.4,659
2025-11-21T14:14:12.000Z,70:ee:50:96:43:6a,Room 2.5,22.7,42,51,1007.3,402
2025-11-21T14:14:14.000Z,70:ee:50:96:43:6a,Room 2.5,18.9,49,0,1015.3,0
2025-11-21T14:14:27.000Z,70:ee:50:96:43:6a,Room 2.5,19.5,48,68,1015.3,592
2025-11-21T14:18:21.000Z,70:ee:50:96:34:a2,Room 2.5,18.6,44,55,1013.5,535
2025-11-21T14:23:32.000Z,70:ee:50:96:34:a2,Room 2.5,18.9,44,52,1013.7,535
2025-11-21T14:28:34.000Z,70:ee:50:96:34:a2,Room 2.5,19.1,44,52,1013.7,557
2025-11-21T14:33:37.000Z,70:ee:50:96:34:a2,Room 2.5,19.4,44,56,1013.8,548
2025-11-21T14:39:04.000Z,70:ee:50:96:34:a2,Room 2.5,19.6,44,53,1013.8,539
2025-11-21T14:44:07.000Z,70:ee:50:96:34:a2,Room 2.5,19.7,44,57,1013.8,541
2025-11-21T14:49:10.000Z,70:ee:50:96:34:a2,Room 2.5,19.8,44,55,1013.8,532
2025-11-21T14:54:37.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,44,53,1013.8,533
2025-11-21T14:59:39.000Z,70:ee:50:96:34:a2,Room 2.5,20,43,50,1013.8,533
2025-11-21T15:04:42.000Z,70:ee:50:96:34:a2,Room 2.5,19.8,43,51,1013.9,539
2025-11-21T15:10:09.000Z,70:ee:50:96:34:a2,Room 2.5,19.7,43,52,1013.9,520
2025-11-21T15:15:12.000Z,70:ee:50:96:34:a2,Room 2.5,19.8,43,51,1013.9,511
2025-11-21T15:20:15.000Z,70:ee:50:96:34:a2,Room 2.5,20,43,53,1014,512
2025-11-21T15:25:42.000Z,70:ee:50:96:34:a2,Room 2.5,20.2,43,52,1014.2,552
2025-11-21T15:30:45.000Z,70:ee:50:96:34:a2,Room 2.5,20.1,43,50,1014.2,533
2025-11-21T15:35:48.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,42,51,1014.2,507
2025-11-21T15:40:50.000Z,70:ee:50:96:34:a2,Room 2.5,19.8,43,52,1014.2,511
2025-11-21T15:45:51.000Z,70:ee:50:96:34:a2,Room 2.5,20,42,53,1014.3,521
2025-11-21T15:50:52.000Z,70:ee:50:96:34:a2,Room 2.5,20.2,42,52,1014.3,533
2025-11-21T15:56:04.000Z,70:ee:50:96:34:a2,Room 2.5,20.4,42,52,1014.4,510
2025-11-21T16:01:29.000Z,70:ee:50:96:34:a2,Room 2.5,20.4,42,52,1014.4,500
2025-11-21T16:06:54.000Z,70:ee:50:96:34:a2,Room 2.5,20.5,42,51,1014.5,518
2025-11-21T16:12:19.000Z,70:ee:50:96:34:a2,Room 2.5,20.4,42,52,1014.4,504
2025-11-21T16:17:43.000Z,70:ee:50:96:34:a2,Room 2.5,20.1,42,54,1014.4,512
2025-11-21T16:23:08.000Z,70:ee:50:96:34:a2,Room 2.5,20,42,53,1014.4,512
2025-11-21T16:28:33.000Z,70:ee:50:96:34:a2,Room 2.5,19.9,42,53,1014.5,512
2025-11-21T16:33:58.000Z,70:ee:50:96:34:a2,Room 2.5,19.8,42,53,1014.4,481
2025-11-21T16:39:22.000Z,70:ee:50:96:34:a2,Room 2.5,20,42,55,1014.4,497
2025-11-21T16:44:47.000Z,70:ee:50:96:34:a2,Room 2.5,20.3,42,58,1014.4,493
2025-11-21T16:50:12.000Z,70:ee:50:96:34:a2,Room 2.5,20.5,42,51,1014.5,492
2025-11-21T16:55:37.000Z,70:ee:50:96:34:a2,Room 2.5,20.4,42,54,1014.5,493
2025-11-21T17:01:02.000Z,70:ee:50:96:34:a2,Room 2.5,20.2,42,52,1014.5,484
2025-11-21T17:06:26.000Z,70:ee:50:96:34:a2,Room 2.5,20,42,52,1014.5,477
2025-11-21T17:11:51.000Z,70:ee:50:96:34:a2,Room 2.5,20,42,53,1014.6,500
2025-11-21T17:17:16.000Z,70:ee:50:96:34:a2,Room 2.5,20,42,53,1014.7,493
2025-11-21T17:22:41.000Z,70:ee:50:96:34:a2,Room 2.5,20.2,42,53,1014.6,507
2025-11-21T17:28:06.000Z,70:ee:50:96:34:a2,Room 2.5,20.4,41,52,1014.6,484
2025-11-21T17:33:30.000Z,70:ee:50:96:34:a2,Room 2.5,20.5,41,55,1014.5,494
2025-11-21T17:38:55.000Z,70:ee:50:96:34:a2,Room 2.5,20.6,41,53,1014.6,482
2025-11-21T17:44:20.000Z,70:ee:50:96:34:a2,Room 2.5,20.5,41,56,1014.5,481
2025-11-21T17:49:45.000Z,70:ee:50:96:34:a2,Room 2.5,20.4,41,55,1014.5,493
2025-11-21T17:55:09.000Z,70:ee:50:96:34:a2,Room 2.5,20.5,41,56,1014.5,494
2025-11-21T18:00:34.000Z,70:ee:50:96:34:a2,Room 2.5,20.4,40,55,1014.5,501
2025-11-21T18:05:59.000Z,70:ee:50:96:34:a2,Room 2.5,20.3,40,53,1014.5,512
2025-11-21T18:11:24.000Z,70:ee:50:96:34:a2,Room 2.5,20.4,40,58,1014.4,510
2025-11-21T18:16:49.000Z,70:ee:50:96:34:a2,Room 2.5,20.5,40,55,1014.4,481
2025-11-21T18:22:13.000Z,70:ee:50:96:34:a2,Room 2.5,20.3,40,53,1014.4,491
2025-11-21T18:27:38.000Z,70:ee:50:96:34:a2,Room 2.5,20.2,40,52,1014.4,500
2025-11-21T18:33:03.000Z,70:ee:50:96:34:a2,Room 2.5,20.2,40,51,1014.5,472
2025-11-21T18:38:28.000Z,70:ee:50:96:34:a2,Room 2.5,20.1,40,53,1014.5,477
2025-11-21T18:43:52.000Z,70:ee:50:96:34:a2,Room 2.5,20.3,40,52,1014.5,500
2025-11-21T18:49:17.000Z,70:ee:50:96:34:a2,Room 2.5,20.8,40,53,1014.5,485
2025-11-21T18:54:42.000Z,70:ee:50:96:34:a2,Room 2.5,21.2,40,51,1014.6,483
2025-11-21T19:00:07.000Z,70:ee:50:96:34:a2,Room 2.5,21.2,39,52,1014.7,493
2025-11-21T19:05:32.000Z,70:ee:50:96:34:a2,Room 2.5,21.1,39,50,1014.7,464
2025-11-21T19:10:56.000Z,70:ee:50:96:34:a2,Room 2.5,21.1,39,50,1014.7,466
2025-11-21T19:16:21.000Z,70:ee:50:96:34:a2,Room 2.5,21,39,50,1014.7,523
2025-11-21T19:21:46.000Z,70:ee:50:96:34:a2,Room 2.5,20.9,39,50,1014.6,485
2025-11-21T19:27:11.000Z,70:ee:50:96:34:a2,Room 2.5,21,39,50,1014.7,456
2025-11-21T19:32:35.000Z,70:ee:50:96:34:a2,Room 2.5,21,39,51,1014.7,463
2025-11-21T19:38:00.000Z,70:ee:50:96:34:a2,Room 2.5,20.9,39,50,1014.7,463
2025-11-21T19:43:25.000Z,70:ee:50:96:34:a2,Room 2.5,20.9,39,51,1014.6,456
2025-11-21T19:48:50.000Z,70:ee:50:96:34:a2,Room 2.5,21,39,50,1014.7,463
2025-11-21T19:54:15.000Z,70:ee:50:96:34:a2,Room 2.5,21,39,50,1014.7,475
2025-11-21T19:59:39.000Z,70:ee:50:96:34:a2,Room 2.5,20.8,39,50,1014.8,446
2025-11-21T20:05:04.000Z,70:ee:50:96:34:a2,Room 2.5,20.8,39,50,1014.8,456
2025-11-21T20:10:29.000Z,70:ee:50:96:34:a2,Room 2.5,20.8,39,50,1014.8,438
2025-11-21T20:15:54.000Z,70:ee:50:96:34:a2,Room 2.5,20.7,39,50,1014.8,415
2025-11-21T20:21:19.000Z,70:ee:50:96:34:a2,Room 2.5,20.5,39,51,1014.7,408
2025-11-21T20:26:43.000Z,70:ee:50:96:34:a2,Room 2.5,20.7,39,51,1014.8,408
2025-11-21T20:32:08.000Z,70:ee:50:96:34:a2,Room 2.5,20.9,39,52,1014.8,411
2025-11-21T20:37:33.000Z,70:ee:50:96:34:a2,Room 2.5,21,39,52,1014.8,427
2025-11-21T20:42:58.000Z,70:ee:50:96:34:a2,Room 2.5,21.2,39,52,1014.8,426
2025-11-21T20:48:22.000Z,70:ee:50:96:34:a2,Room 2.5,21.2,38,50,1014.8,416
2025-11-21T20:53:47.000Z,70:ee:50:96:34:a2,Room 2.5,21,38,51,1014.8,423
2025-11-21T20:59:12.000Z,70:ee:50:96:34:a2,Room 2.5,20.9,38,50,1014.9,426
2025-11-21T21:04:37.000Z,70:ee:50:96:34:a2,Room 2.5,20.9,38,50,1014.9,407
2025-11-21T21:10:01.000Z,70:ee:50:96:34:a2,Room 2.5,20.8,38,50,1014.9,415
2025-11-21T21:15:26.000Z,70:ee:50:96:34:a2,Room 2.5,20.7,38,50,1014.9,422
2025-11-21T21:20:51.000Z,70:ee:50:96:34:a2,Room 2.5,20.7,39,51,1015,422
2025-11-21T21:26:16.000Z,70:ee:50:96:34:a2,Room 2.5,20.9,38,52,1015,433
2025-11-21T21:26:18.000Z,70:ee:50:96:34:a2,Room 2.5,18.8,47,0,1015.1,0
2025-11-21T21:26:31.000Z,70:ee:50:96:34:a2,Room 2.5,19.3,46,74,1015.1,940
2025-12-02T12:18:15.000Z,70:ee:50:96:34:a2,Room 2.12,20,46,74,1015.2,760
2025-12-02T12:18:28.000Z,70:ee:50:96:43:6a,Room 2.12,19.2,46,67,1015.2,545
2025-12-02T12:18:44.000Z,70:ee:50:96:34:a2,Room 2.12,20.1,46,77,1015.2,770
2025-12-02T12:18:48.000Z,70:ee:50:96:43:6a,Room 2.12,19.1,46,72,1015.2,545
2025-12-02T12:23:46.000Z,70:ee:50:96:34:a2,Room 2.12,20.6,46,72,1015.1,760
2025-12-02T12:23:50.000Z,70:ee:50:96:43:6a,Room 2.12,18.5,46,66,1015.1,561
2025-12-02T12:28:47.000Z,70:ee:50:96:34:a2,Room 2.12,21,46,64,1015.2,773
2025-12-02T12:28:52.000Z,70:ee:50:96:43:6a,Room 2.12,18.3,47,59,1015.2,578
2025-12-02T12:33:54.000Z,70:ee:50:96:43:6a,Room 2.12,18.2,47,64,1015.2,582
2025-12-02T12:34:13.000Z,70:ee:50:96:43:6a,Room 2.12,18.2,47,73,1015.2,573
2025-12-02T12:34:22.000Z,70:ee:50:96:34:a2,Room 2.12,21.3,45,71,1015.3,762
2025-12-02T12:39:15.000Z,70:ee:50:96:43:6a,Room 2.12,18.1,47,65,1015.2,586
2025-12-02T12:39:24.000Z,70:ee:50:96:34:a2,Room 2.12,21.5,45,65,1015.3,774
2025-12-02T12:44:17.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,60,1015.2,575
2025-12-02T12:44:26.000Z,70:ee:50:96:34:a2,Room 2.12,21.7,45,62,1015.3,773
2025-12-02T12:44:38.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,74,1015.2,570
2025-12-02T12:44:46.000Z,70:ee:50:96:34:a2,Room 2.12,21.7,45,72,1015.3,789
2025-12-02T12:49:40.000Z,70:ee:50:96:43:6a,Room 2.12,17.9,48,67,1015.2,582
2025-12-02T12:49:48.000Z,70:ee:50:96:34:a2,Room 2.12,21.8,45,67,1015.3,773
2025-12-02T12:54:42.000Z,70:ee:50:96:43:6a,Room 2.12,17.9,48,71,1015.2,557
2025-12-02T12:54:49.000Z,70:ee:50:96:34:a2,Room 2.12,22,44,71,1015.3,755
2025-12-02T12:59:44.000Z,70:ee:50:96:43:6a,Room 2.12,17.9,48,69,1015.2,577
2025-12-02T12:59:51.000Z,70:ee:50:96:34:a2,Room 2.12,22.1,44,68,1015.4,774
2025-12-02T13:04:46.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,72,1015.1,555
2025-12-02T13:04:53.000Z,70:ee:50:96:34:a2,Room 2.12,22.2,44,71,1015.3,776
2025-12-02T13:09:55.000Z,70:ee:50:96:34:a2,Room 2.12,22.3,44,68,1015.3,768
2025-12-02T13:14:48.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,72,1015.1,568
2025-12-02T13:14:57.000Z,70:ee:50:96:34:a2,Room 2.12,22.3,44,71,1015.3,752
2025-12-02T13:19:50.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,69,1015.1,548
2025-12-02T13:19:59.000Z,70:ee:50:96:34:a2,Room 2.12,22.3,44,70,1015.2,726
2025-12-02T13:20:11.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,72,1015.1,559
2025-12-02T13:20:20.000Z,70:ee:50:96:34:a2,Room 2.12,22.3,44,71,1015.2,726
2025-12-02T13:25:13.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,66,1015,551
2025-12-02T13:25:21.000Z,70:ee:50:96:34:a2,Room 2.12,22.4,43,66,1015.2,730
2025-12-02T13:27:19.000Z,70:ee:50:96:34:a2,Room 2.12,22.4,43,66,1015.2,756
2025-12-02T13:27:39.000Z,70:ee:50:96:34:a2,Room 2.12,22.4,43,72,1015.2,756
2025-12-02T13:28:43.000Z,70:ee:50:96:34:a2,Room 2.12,22.4,43,71,1015.2,754
2025-12-02T13:29:02.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,66,1015,557
2025-12-02T13:29:22.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,71,1015,568
2025-12-02T13:33:44.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,68,1015.2,768
2025-12-02T13:34:24.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,67,1014.9,566
2025-12-02T13:38:46.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,68,1015.1,757
2025-12-02T13:39:26.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,65,1014.9,559
2025-12-02T13:43:49.000Z,70:ee:50:96:34:a2,Room 2.12,22.4,43,63,1015.1,755
2025-12-02T13:44:09.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,68,1015.1,759
2025-12-02T13:44:29.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,73,1015.1,743
2025-12-02T13:44:29.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,62,1014.9,566
2025-12-02T13:45:09.000Z,70:ee:50:96:43:6a,Room 2.12,18,48,66,1014.9,540
2025-12-02T13:49:31.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,66,1015.1,755
2025-12-02T13:50:03.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,71,1015,741
2025-12-02T13:50:10.000Z,70:ee:50:96:43:6a,Room 2.12,18.1,49,65,1014.9,560
2025-12-02T13:52:24.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,66,1015,743
2025-12-02T13:52:43.000Z,70:ee:50:96:43:6a,Room 2.12,18,49,66,1014.9,549
2025-12-02T13:52:44.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,71,1015.1,743
2025-12-02T13:53:04.000Z,70:ee:50:96:43:6a,Room 2.12,18,49,72,1014.9,560
2025-12-02T13:57:46.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,66,1015.1,730
2025-12-02T13:58:05.000Z,70:ee:50:96:43:6a,Room 2.12,18,49,66,1014.9,540
2025-12-02T13:58:06.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,73,1015.1,730
2025-12-02T13:58:26.000Z,70:ee:50:96:43:6a,Room 2.12,18,49,72,1014.9,549
2025-12-02T14:03:08.000Z,70:ee:50:96:34:a2,Room 2.12,22.5,43,70,1015.1,730
2025-12-02T14:03:27.000Z,70:ee:50:96:43:6a,Room 2.12,18.1,49,70,1014.9,540
2025-12-02T14:08:10.000Z,70:ee:50:96:34:a2,Room 2.12,22.6,43,70,1015.1,731
2025-12-02T14:08:29.000Z,70:ee:50:96:43:6a,Room 2.12,18,49,70,1014.8,549
2025-12-02T14:13:12.000Z,70:ee:50:96:34:a2,Room 2.12,22.6,43,69,1015,743
2025-12-02T14:13:32.000Z,70:ee:50:96:43:6a,Room 2.12,18,49,69,1014.8,549
2025-12-02T14:18:14.000Z,70:ee:50:96:34:a2,Room 2.12,22.6,43,68,1015,747
2025-12-02T14:18:34.000Z,70:ee:50:96:43:6a,Room 2.12,18.1,49,67,1014.8,552
2025-12-02T14:23:15.000Z,70:ee:50:96:34:a2,Room 2.12,22.6,43,64,1015.1,757
2025-12-02T14:23:28.000Z,70:ee:50:96:34:a2,Room 2.12,22.6,43,71,1015.1,759
