timestamp,respondentId,room,comfortValue,comfortLabel,temperatureValue,temperatureLabel,humidityValue,humidityLabel,airQualityValue,airQualityLabel,noiseValue,noiseLabel,degreesValue,degreesLabel,between,and
2025-10-03T15:42:15.000Z,111,Room 2.5,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,5,23≥t≥25°C,23,25
2025-10-03T16:04:11.000Z,114,Room 2.5,3,Acceptable,-1,Cool,1,Slightly humid,0,Optimal,0,Optimal,3,17≥t≥19°C,17,19
2025-10-03T16:26:54.000Z,167,Room 2.5,3,Acceptable,-1,Cool,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-03T16:48:37.000Z,160,Room 2.5,3,Acceptable,1,Warm,1,Slightly humid,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-03T17:33:46.000Z,119,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T10:56:00.000Z,172,Room 2.12,3,Acceptable,-1,Cool,1,Slightly humid,0,Optimal,0,Optimal,2,14≥t≥16°C,14,16
2025-10-07T12:15:07.000Z,19,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T12:16:34.000Z,1,Room 2.12,3,Acceptable,-1,Cool,-1,Slightly arid,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T12:16:43.000Z,49,Room 2.12,5,Excellent,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T12:17:17.000Z,86,Room 2.12,4,Good,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T12:17:42.000Z,117,Room 2.12,3,Acceptable,-1,Cool,-1,Slightly arid,1,Acceptable,2,Loud,4,20≥t≥22°C,20,22
2025-10-07T12:18:14.000Z,10,Room 2.12,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T12:18:29.000Z,51,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T12:18:48.000Z,123,Room 2.12,4,Good,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T12:19:03.000Z,39,Room 2.12,3,Acceptable,-1,Cool,0,Optimal,1,Acceptable,0,Optimal,3,17≥t≥19°C,17,19
2025-10-07T12:19:04.000Z,119,Room 2.12,2,Poor,2,Hot,1,Slightly humid,1,Acceptable,1,Slightly noisy,6,26≥t≥28°C,26,28
2025-10-07T12:19:24.000Z,87,Room 2.12,4,Good,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T12:19:52.000Z,109,Room 2.12,3,Acceptable,0,Optimal,-1,Slightly arid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T12:20:33.000Z,90,Room 2.12,3,Acceptable,-1,Cool,1,Slightly humid,1,Acceptable,2,Loud,3,17≥t≥19°C,17,19
2025-10-07T12:21:18.000Z,43,Room 2.12,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T12:24:10.000Z,177,Room 2.12,4,Good,1,Warm,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T12:26:16.000Z,166,Room 2.12,2,Poor,-2,Cold,0,Optimal,2,Poor,1,Slightly noisy,2,14≥t≥16°C,14,16
2025-10-07T12:27:21.000Z,161,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T12:27:32.000Z,66,Room 2.12,3,Acceptable,1,Warm,0,Optimal,0,Optimal,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T12:27:50.000Z,173,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T12:28:35.000Z,30,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T12:28:51.000Z,162,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T12:29:11.000Z,100,Room 2.12,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T12:30:20.000Z,50,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T12:30:43.000Z,153,Room 2.12,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,0,Optimal,3,17≥t≥19°C,17,19
2025-10-07T12:32:43.000Z,174,Room 2.12,4,Good,-1,Cool,0,Optimal,0,Optimal,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T12:35:18.000Z,12,Room 2.12,3,Acceptable,0,Optimal,1,Slightly humid,0,Optimal,0,Optimal,3,17≥t≥19°C,17,19
2025-10-07T12:36:40.000Z,54,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T12:36:53.000Z,2,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T12:37:54.000Z,127,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T12:38:08.000Z,99,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T12:50:26.000Z,28,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,3,17≥t≥19°C,17,19
2025-10-07T12:56:42.000Z,164,Room 2.12,1,Extremely Poor,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:02:59.000Z,68,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T13:04:02.000Z,121,Room 2.12,3,Acceptable,0,Optimal,-1,Slightly arid,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T13:04:04.000Z,137,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:05:04.000Z,69,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:10:33.000Z,135,Room 2.12,2,Poor,-2,Cold,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T13:13:40.000Z,84,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,3,17≥t≥19°C,17,19
2025-10-07T13:13:57.000Z,122,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T13:15:17.000Z,112,Room 2.12,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:15:18.000Z,101,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T13:16:31.000Z,59,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,2,Poor,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:16:55.000Z,83,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,2,Poor,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:17:12.000Z,96,Room 2.12,2,Poor,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:17:35.000Z,40,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:17:54.000Z,182,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T13:19:41.000Z,17,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:22:02.000Z,5,Room 2.12,3,Acceptable,1,Warm,1,Slightly humid,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:22:04.000Z,6,Room 2.12,5,Excellent,0,Optimal,1,Slightly humid,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T13:22:20.000Z,98,Room 2.12,3,Acceptable,-1,Cool,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:22:22.000Z,21,Room 2.12,2,Poor,0,Optimal,0,Optimal,2,Poor,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T13:22:31.000Z,76,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:22:32.000Z,105,Room 2.12,4,Good,-1,Cool,0,Optimal,1,Acceptable,0,Optimal,3,17≥t≥19°C,17,19
2025-10-07T13:22:39.000Z,16,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,1,t≤13°C,,13
2025-10-07T13:22:47.000Z,171,Room 2.12,3,Acceptable,0,Optimal,-1,Slightly arid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:23:06.000Z,67,Room 2.12,3,Acceptable,-1,Cool,-1,Slightly arid,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T13:23:12.000Z,94,Room 2.12,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T13:23:15.000Z,158,Room 2.12,2,Poor,2,Hot,2,Humid,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T13:23:16.000Z,11,Room 2.12,4,Good,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:23:19.000Z,141,Room 2.12,3,Acceptable,0,Optimal,1,Slightly humid,2,Poor,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:23:20.000Z,106,Room 2.12,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:23:39.000Z,85,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:23:48.000Z,163,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:23:52.000Z,184,Room 2.12,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:25:29.000Z,97,Room 2.12,2,Poor,2,Hot,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:26:16.000Z,23,Room 2.12,4,Good,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:26:25.000Z,8,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:27:55.000Z,88,Room 2.12,4,Good,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:28:29.000Z,131,Room 2.12,3,Acceptable,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:31:13.000Z,35,Room 2.12,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T13:32:42.000Z,18,Room 2.12,2,Poor,-1,Cool,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T13:38:42.000Z,57,Room 2.12,4,Good,-1,Cool,0,Optimal,1,Acceptable,0,Optimal,2,14≥t≥16°C,14,16
2025-10-07T13:42:48.000Z,42,Room 2.12,3,Acceptable,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:46:24.000Z,25,Room 2.12,3,Acceptable,-1,Cool,1,Slightly humid,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:47:05.000Z,14,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:48:13.000Z,148,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-07T13:48:34.000Z,64,Room 2.12,3,Acceptable,-1,Cool,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T13:50:15.000Z,169,Room 2.12,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-07T13:50:18.000Z,176,Room 2.12,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T13:53:06.000Z,75,Room 2.12,3,Acceptable,-1,Cool,-1,Slightly arid,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T14:03:12.000Z,108,Room 2.12,2,Poor,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,3,17≥t≥19°C,17,19
2025-10-07T14:07:09.000Z,142,Room 2.12,2,Poor,1,Warm,1,Slightly humid,2,Poor,1,Slightly noisy,6,26≥t≥28°C,26,28
2025-10-07T14:07:47.000Z,136,Room 2.12,4,Good,1,Warm,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T14:07:49.000Z,133,Room 2.12,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T14:14:13.000Z,55,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T14:29:50.000Z,48,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T14:30:17.000Z,113,Room 2.12,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,5,23≥t≥25°C,23,25
2025-10-07T14:38:30.000Z,27,Room 2.12,3,Acceptable,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-07T14:54:52.000Z,132,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,2,Poor,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-07T14:57:55.000Z,138,Room 2.12,4,Good,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-08T09:24:55.000Z,91,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,5,23≥t≥25°C,23,25
2025-10-08T14:02:14.000Z,81,Lab 4.2,2,Poor,1,Warm,-1,Slightly arid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-08T14:02:50.000Z,80,Lab 4.2,2,Poor,1,Warm,-1,Slightly arid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-08T14:05:49.000Z,125,Lab 4.2,4,Good,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-08T14:06:06.000Z,70,Lab 4.2,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-08T14:07:25.000Z,37,Lab 4.2,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-08T14:08:45.000Z,65,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,0,Optimal,0,Optimal,5,23≥t≥25°C,23,25
2025-10-08T14:09:48.000Z,45,Lab 4.2,4,Good,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-08T14:11:06.000Z,183,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-08T14:14:48.000Z,104,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,0,Optimal,0,Optimal,5,23≥t≥25°C,23,25
2025-10-08T14:15:30.000Z,95,Lab 4.2,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,2,14≥t≥16°C,14,16
2025-10-08T14:15:37.000Z,29,Lab 4.2,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-08T14:16:06.000Z,78,Lab 4.2,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-08T14:34:17.000Z,156,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-08T14:41:47.000Z,160,Lab 4.2,4,Good,-1,Cool,0,Optimal,0,Optimal,0,Optimal,3,17≥t≥19°C,17,19
2025-10-08T14:42:24.000Z,26,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-08T14:59:17.000Z,111,Lab 4.2,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,5,23≥t≥25°C,23,25
2025-10-08T15:07:04.000Z,71,Lab 4.2,2,Poor,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-08T15:17:58.000Z,126,Lab 4.2,2,Poor,1,Warm,2,Humid,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-08T15:18:04.000Z,154,Lab 4.2,1,Extremely Poor,2,Hot,0,Optimal,2,Poor,1,Slightly noisy,7,t≥29°C,29,
2025-10-08T15:28:13.000Z,110,Lab 4.2,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-08T15:36:46.000Z,53,Lab 4.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-08T15:39:33.000Z,60,Lab 4.2,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-08T15:49:26.000Z,147,Lab 4.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,3,17≥t≥19°C,17,19
2025-10-08T15:49:51.000Z,4,Lab 4.2,3,Acceptable,0,Optimal,-1,Slightly arid,0,Optimal,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-08T15:50:26.000Z,41,Lab 4.2,3,Acceptable,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-08T15:51:38.000Z,44,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-08T15:53:13.000Z,46,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-08T15:53:29.000Z,120,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-08T15:53:30.000Z,38,Lab 4.2,4,Good,1,Warm,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-08T15:53:39.000Z,145,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-08T16:04:59.000Z,186,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,3,17≥t≥19°C,17,19
2025-10-10T08:06:59.000Z,51,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-10T08:07:52.000Z,117,Lab 2.2,3,Acceptable,-1,Cool,-1,Slightly arid,0,Optimal,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-10T08:13:32.000Z,19,Lab 2.2,3,Acceptable,0,Optimal,1,Slightly humid,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T08:14:51.000Z,12,Lab 2.2,3,Acceptable,0,Optimal,1,Slightly humid,0,Optimal,0,Optimal,2,14≥t≥16°C,14,16
2025-10-10T08:15:46.000Z,69,Lab 2.2,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T08:15:48.000Z,31,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T08:16:01.000Z,149,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-10T08:16:50.000Z,88,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T08:18:04.000Z,124,Lab 2.2,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-10T08:18:21.000Z,162,Lab 2.2,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T08:18:39.000Z,139,Lab 2.2,4,Good,-1,Cool,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T08:20:47.000Z,182,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T08:21:13.000Z,49,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T08:23:31.000Z,14,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T08:46:22.000Z,119,Lab 2.2,3,Acceptable,-2,Cold,-2,Arid,2,Poor,2,Loud,1,t≤13°C,,13
2025-10-10T09:15:39.000Z,94,Lab 2.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,2,14≥t≥16°C,14,16
2025-10-10T09:43:03.000Z,42,Lab 2.2,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T09:44:22.000Z,30,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,2,Poor,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-10T09:44:38.000Z,99,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T09:48:12.000Z,76,Lab 2.2,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,6,26≥t≥28°C,26,28
2025-10-10T09:55:35.000Z,43,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T09:56:32.000Z,138,Lab 2.2,2,Poor,-1,Cool,1,Slightly humid,1,Acceptable,0,Optimal,2,14≥t≥16°C,14,16
2025-10-10T10:00:10.000Z,35,Lab 2.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T10:00:19.000Z,66,Lab 2.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T10:01:37.000Z,153,Lab 2.2,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T10:03:01.000Z,131,Lab 2.2,2,Poor,-1,Cool,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T10:04:22.000Z,11,Lab 2.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-10T10:05:15.000Z,172,Lab 2.2,3,Acceptable,1,Warm,1,Slightly humid,2,Poor,0,Optimal,5,23≥t≥25°C,23,25
2025-10-10T10:06:51.000Z,166,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T10:06:53.000Z,10,Lab 2.2,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T10:07:21.000Z,75,Lab 2.2,3,Acceptable,-2,Cold,-2,Arid,2,Poor,2,Loud,7,t≥29°C,29,
2025-10-10T10:07:25.000Z,84,Lab 2.2,4,Good,0,Optimal,-1,Slightly arid,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T10:07:49.000Z,163,Lab 2.2,2,Poor,1,Warm,1,Slightly humid,2,Poor,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-10T10:08:23.000Z,39,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≥t≥22°C,20,22
2025-10-10T10:10:20.000Z,135,Lab 2.2,4,Good,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T10:10:30.000Z,112,Lab 2.2,2,Poor,2,Hot,0,Optimal,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-10T10:11:12.000Z,57,Lab 2.2,3,Acceptable,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T10:11:37.000Z,18,Lab 2.2,3,Acceptable,-1,Cool,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≥t≥19°C,17,19
2025-10-10T10:11:47.000Z,127,Lab 2.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T10:11:59.000Z,54,Lab 2.2,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-10T10:11:59.000Z,96,Lab 2.2,4,Good,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-10T10:14:04.000Z,184,Lab 2.2,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,0,Optimal,5,23≥t≥25°C,23,25
2025-10-10T10:14:45.000Z,83,Lab 2.2,2,Poor,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-10T10:14:53.000Z,40,Lab 2.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≥t≥25°C,23,25
2025-10-10T10:15:00.000Z,8,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≥t≥22°C,20,22
2025-10-10T10:15:47.000Z,13,Lab 2.2,4,Good,2,Hot,1,Slightly humid,2,Poor,1,Slightly noisy,5,23≥t≥25°C,23,25
