timestamp,respondentId,room,comfortValue,comfortLabel,temperatureValue,temperatureLabel,humidityValue,humidityLabel,airQualityValue,airQualityLabel,noiseValue,noiseLabel,degreesValue,degreesLabel,between,and
2025-09-19T14:09:27.000Z,21,Room 2.5,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-19T14:09:35.000Z,49,Room 2.5,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,0,Optimal,6,26≤t≤28°C,26,28
2025-09-19T14:09:36.000Z,31,Room 2.5,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-19T14:09:38.000Z,32,Room 2.5,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,5,23≤t≤25°C,23,25
2025-09-19T14:09:38.000Z,44,Room 2.5,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-19T14:09:52.000Z,33,Room 2.5,5,Excellent,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-19T14:10:04.000Z,4,Room 2.5,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-19T14:10:46.000Z,10,Room 2.5,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,0,Optimal,3,17≤t≤19°C,17,19
2025-09-19T14:10:47.000Z,34,Room 2.5,4,Good,-1,Cool,1,Slightly humid,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-19T14:11:01.000Z,8,Room 2.5,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-19T14:11:32.000Z,51,Room 2.5,5,Excellent,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-19T14:11:38.000Z,25,Room 2.5,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-19T14:18:35.000Z,7,Room 2.5,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-19T14:40:38.000Z,22,Room 2.5,3,Acceptable,1,Warm,0,Optimal,2,Poor,2,Loud,5,23≤t≤25°C,23,25
2025-09-19T15:00:41.000Z,14,Room 2.5,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-19T15:02:42.000Z,16,Room 2.5,4,Good,1,Warm,1,Slightly humid,0,Optimal,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-19T15:31:28.000Z,53,Room 2.5,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-19T15:40:39.000Z,2,Room 2.5,5,Excellent,0,Optimal,1,Slightly humid,0,Optimal,0,Optimal,5,23≤t≤25°C,23,25
2025-09-19T17:10:38.000Z,11,Room 2.5,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-19T17:11:43.000Z,52,Room 2.5,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-23T12:58:45.000Z,169,Room 2.12,1,Extremely Poor,2,Hot,1,Slightly humid,2,Poor,2,Loud,6,26≤t≤28°C,26,28
2025-09-23T12:59:55.000Z,165,Room 2.12,1,Extremely Poor,2,Hot,1,Slightly humid,2,Poor,0,Optimal,6,26≤t≤28°C,26,28
2025-09-23T13:00:13.000Z,145,Room 2.12,2,Poor,2,Hot,1,Slightly humid,1,Acceptable,0,Optimal,7,t≥29°C,29,
2025-09-23T13:00:15.000Z,82,Room 2.12,1,Extremely Poor,2,Hot,1,Slightly humid,0,Optimal,0,Optimal,6,26≤t≤28°C,26,28
2025-09-23T13:00:36.000Z,104,Room 2.12,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T13:00:40.000Z,68,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-23T13:00:41.000Z,70,Room 2.12,3,Acceptable,0,Optimal,-1,Slightly arid,0,Optimal,1,Slightly noisy,3,17≤t≤19°C,17,19
2025-09-23T13:00:49.000Z,73,Room 2.12,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T13:00:56.000Z,122,Room 2.12,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-23T13:01:09.000Z,120,Room 2.12,2,Poor,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-23T13:01:10.000Z,176,Room 2.12,2,Poor,2,Hot,1,Slightly humid,2,Poor,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-23T13:01:10.000Z,141,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-23T13:01:22.000Z,110,Room 2.12,3,Acceptable,1,Warm,0,Optimal,0,Optimal,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-23T13:01:26.000Z,77,Room 2.12,3,Acceptable,2,Hot,2,Humid,1,Acceptable,0,Optimal,6,26≤t≤28°C,26,28
2025-09-23T13:01:27.000Z,60,Room 2.12,3,Acceptable,2,Hot,1,Slightly humid,2,Poor,0,Optimal,6,26≤t≤28°C,26,28
2025-09-23T13:01:30.000Z,146,Room 2.12,1,Extremely Poor,2,Hot,1,Slightly humid,2,Poor,0,Optimal,6,26≤t≤28°C,26,28
2025-09-23T13:01:39.000Z,167,Room 2.12,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-23T13:01:40.000Z,71,Room 2.12,1,Extremely Poor,1,Warm,2,Humid,2,Poor,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-23T13:02:37.000Z,155,Room 2.12,1,Extremely Poor,2,Hot,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T13:03:00.000Z,185,Room 2.12,2,Poor,1,Warm,-1,Slightly arid,1,Acceptable,0,Optimal,7,t≥29°C,29,
2025-09-23T13:03:02.000Z,132,Room 2.12,2,Poor,2,Hot,-1,Slightly arid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-23T13:03:17.000Z,89,Room 2.12,2,Poor,1,Warm,2,Humid,2,Poor,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-23T13:04:49.000Z,150,Room 2.12,2,Poor,1,Warm,0,Optimal,2,Poor,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-23T13:05:48.000Z,67,Room 2.12,3,Acceptable,1,Warm,1,Slightly humid,0,Optimal,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-23T13:05:58.000Z,64,Room 2.12,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T13:06:08.000Z,159,Room 2.12,2,Poor,1,Warm,2,Humid,1,Acceptable,0,Optimal,6,26≤t≤28°C,26,28
2025-09-23T13:07:00.000Z,171,Room 2.12,2,Poor,2,Hot,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-23T13:13:42.000Z,168,Room 2.12,1,Extremely Poor,2,Hot,1,Slightly humid,2,Poor,1,Slightly noisy,7,t≥29°C,29,
2025-09-23T13:13:44.000Z,139,Room 2.12,2,Poor,1,Warm,1,Slightly humid,2,Poor,0,Optimal,6,26≤t≤28°C,26,28
2025-09-23T13:14:16.000Z,109,Room 2.12,1,Extremely Poor,2,Hot,2,Humid,2,Poor,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-23T13:17:17.000Z,156,Room 2.12,1,Extremely Poor,2,Hot,2,Humid,2,Poor,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-23T13:17:18.000Z,78,Room 2.12,3,Acceptable,2,Hot,1,Slightly humid,2,Poor,0,Optimal,6,26≤t≤28°C,26,28
2025-09-23T13:17:31.000Z,136,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-23T13:18:31.000Z,153,Room 2.12,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,0,Optimal,3,17≤t≤19°C,17,19
2025-09-23T13:24:12.000Z,154,Room 2.12,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T13:24:13.000Z,152,Room 2.12,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T13:24:19.000Z,105,Room 2.12,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T13:35:38.000Z,130,Room 2.12,4,Good,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-23T13:57:06.000Z,163,Room 2.12,4,Good,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-23T13:57:25.000Z,107,Room 2.12,2,Poor,-1,Cool,1,Slightly humid,0,Optimal,0,Optimal,3,17≤t≤19°C,17,19
2025-09-23T14:48:26.000Z,90,Room 2.12,3,Acceptable,1,Warm,0,Optimal,0,Optimal,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-23T14:49:34.000Z,91,Room 2.12,2,Poor,2,Hot,2,Humid,2,Poor,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-23T15:07:49.000Z,144,Room 2.12,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T15:12:18.000Z,93,Room 2.12,2,Poor,2,Hot,2,Humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-23T15:25:29.000Z,55,Room 2.12,5,Excellent,2,Hot,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T15:44:47.000Z,115,Room 2.12,3,Acceptable,-1,Cool,-1,Slightly arid,1,Acceptable,0,Optimal,3,17≤t≤19°C,17,19
2025-09-23T15:45:17.000Z,151,Room 2.12,2,Poor,2,Hot,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T16:02:39.000Z,123,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-23T16:17:15.000Z,79,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-23T17:02:14.000Z,117,Room 2.12,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-23T17:02:50.000Z,121,Room 2.12,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T13:05:49.000Z,19,Lab 4.2,2,Poor,1,Warm,2,Humid,2,Poor,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-24T13:07:46.000Z,22,Lab 4.2,2,Poor,2,Hot,1,Slightly humid,2,Poor,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-24T13:10:00.000Z,18,Lab 4.2,1,Extremely Poor,2,Hot,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T13:12:36.000Z,4,Lab 4.2,3,Acceptable,2,Hot,1,Slightly humid,1,Acceptable,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-24T13:15:38.000Z,35,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T13:18:14.000Z,3,Lab 4.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T13:31:34.000Z,42,Lab 4.2,1,Extremely Poor,2,Hot,2,Humid,2,Poor,2,Loud,6,26≤t≤28°C,26,28
2025-09-24T13:32:12.000Z,40,Lab 4.2,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T13:32:25.000Z,9,Lab 4.2,2,Poor,2,Hot,2,Humid,2,Poor,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-24T13:33:15.000Z,8,Lab 4.2,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T13:33:43.000Z,39,Lab 4.2,2,Poor,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T13:35:11.000Z,7,Lab 4.2,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T13:37:29.000Z,23,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T13:37:55.000Z,24,Lab 4.2,2,Poor,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T13:54:08.000Z,29,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,0,Optimal,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T14:07:44.000Z,31,Lab 4.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,0,Optimal,6,26≤t≤28°C,26,28
2025-09-24T14:09:08.000Z,36,Lab 4.2,2,Poor,2,Hot,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T14:12:47.000Z,14,Lab 4.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T14:27:28.000Z,43,Lab 4.2,2,Poor,1,Warm,1,Slightly humid,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-24T14:39:19.000Z,20,Lab 4.2,2,Poor,1,Warm,1,Slightly humid,2,Poor,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T14:55:30.000Z,52,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-24T14:56:58.000Z,46,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,6,26≤t≤28°C,26,28
2025-09-24T14:58:22.000Z,27,Lab 4.2,3,Acceptable,2,Hot,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-24T14:58:36.000Z,17,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-24T15:02:14.000Z,10,Lab 4.2,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T15:02:30.000Z,16,Lab 4.2,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T15:02:33.000Z,50,Lab 4.2,3,Acceptable,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T15:02:34.000Z,12,Lab 4.2,3,Acceptable,2,Hot,1,Slightly humid,1,Acceptable,0,Optimal,6,26≤t≤28°C,26,28
2025-09-24T15:03:03.000Z,2,Lab 4.2,2,Poor,2,Hot,-1,Slightly arid,1,Acceptable,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-24T15:03:15.000Z,26,Lab 4.2,3,Acceptable,0,Optimal,1,Slightly humid,0,Optimal,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T15:04:08.000Z,5,Lab 4.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-24T15:07:03.000Z,47,Lab 4.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-24T15:14:45.000Z,44,Lab 4.2,1,Extremely Poor,2,Hot,0,Optimal,1,Acceptable,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-26T06:42:11.000Z,139,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T06:43:35.000Z,136,Lab 2.2,3,Acceptable,-1,Cool,-1,Slightly arid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-26T07:30:56.000Z,76,Lab 2.2,3,Acceptable,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,3,17≤t≤19°C,17,19
2025-09-26T07:48:23.000Z,91,Lab 2.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-26T08:04:39.000Z,89,Lab 2.2,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T08:05:44.000Z,104,Lab 2.2,4,Good,-1,Cool,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:06:03.000Z,126,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,5,23≤t≤25°C,23,25
2025-09-26T08:06:23.000Z,169,Lab 2.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T08:06:40.000Z,165,Lab 2.2,3,Acceptable,1,Warm,0,Optimal,0,Optimal,0,Optimal,5,23≤t≤25°C,23,25
2025-09-26T08:07:00.000Z,60,Lab 2.2,4,Good,0,Optimal,2,Humid,1,Acceptable,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T08:07:11.000Z,77,Lab 2.2,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:09:08.000Z,145,Lab 2.2,4,Good,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-26T08:09:17.000Z,185,Lab 2.2,4,Good,-1,Cool,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-26T08:10:21.000Z,142,Lab 2.2,4,Good,1,Warm,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-26T08:11:55.000Z,93,Lab 2.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T08:12:07.000Z,159,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:12:09.000Z,144,Lab 2.2,4,Good,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,3,17≤t≤19°C,17,19
2025-09-26T08:12:23.000Z,55,Lab 2.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,3,17≤t≤19°C,17,19
2025-09-26T08:17:55.000Z,124,Lab 2.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-26T08:19:27.000Z,71,Lab 2.2,3,Acceptable,-1,Cool,0,Optimal,2,Poor,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T08:20:03.000Z,69,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-26T08:23:58.000Z,118,Lab 2.2,2,Poor,1,Warm,1,Slightly humid,2,Poor,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-26T08:24:22.000Z,150,Lab 2.2,4,Good,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:26:14.000Z,156,Lab 2.2,4,Good,0,Optimal,0,Optimal,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-26T08:26:48.000Z,79,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:26:59.000Z,132,Lab 2.2,2,Poor,2,Hot,-1,Slightly arid,1,Acceptable,1,Slightly noisy,6,26≤t≤28°C,26,28
2025-09-26T08:31:03.000Z,54,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:31:37.000Z,114,Lab 2.2,3,Acceptable,1,Warm,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-26T08:32:14.000Z,75,Lab 2.2,3,Acceptable,-1,Cool,1,Slightly humid,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:35:43.000Z,62,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,3,17≤t≤19°C,17,19
2025-09-26T08:37:00.000Z,167,Lab 2.2,4,Good,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:46:38.000Z,88,Lab 2.2,4,Good,0,Optimal,-1,Slightly arid,2,Poor,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T08:47:22.000Z,174,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:47:32.000Z,96,Lab 2.2,4,Good,0,Optimal,-1,Slightly arid,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T08:50:53.000Z,178,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-26T08:51:34.000Z,57,Lab 2.2,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,2,Loud,4,20≤t≤22°C,20,22
2025-09-26T08:51:50.000Z,90,Lab 2.2,3,Acceptable,1,Warm,1,Slightly humid,1,Acceptable,0,Optimal,5,23≤t≤25°C,23,25
2025-09-26T08:56:20.000Z,168,Lab 2.2,4,Good,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,5,23≤t≤25°C,23,25
2025-09-26T08:56:51.000Z,116,Lab 2.2,4,Good,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,3,17≤t≤19°C,17,19
2025-09-26T08:57:08.000Z,141,Lab 2.2,5,Excellent,0,Optimal,1,Slightly humid,1,Acceptable,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T08:57:55.000Z,70,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T09:00:34.000Z,148,Lab 2.2,3,Acceptable,-1,Cool,0,Optimal,0,Optimal,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T09:00:36.000Z,117,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,0,Optimal,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T09:00:42.000Z,166,Lab 2.2,4,Good,1,Warm,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T09:00:48.000Z,134,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T09:02:29.000Z,106,Lab 2.2,4,Good,0,Optimal,1,Slightly humid,0,Optimal,1,Slightly noisy,4,20≤t≤22°C,20,22
2025-09-26T09:02:55.000Z,64,Lab 2.2,3,Acceptable,0,Optimal,0,Optimal,1,Acceptable,0,Optimal,4,20≤t≤22°C,20,22
2025-09-26T09:03:20.000Z,164,Lab 2.2,5,Excellent,0,Optimal,0,Optimal,0,Optimal,0,Optimal,4,20≤t≤22°C,20,22
